2025-12-05 01:39:06 | INFO     | ======================================================================
2025-12-05 01:39:06 | INFO     | MOB HUNTER v3.0 - CENTER-OUT + BINARY HEALTH
2025-12-05 01:39:06 | INFO     | ======================================================================
2025-12-05 01:39:06 | INFO     | Log directory: logs/session_20251205_013906
2025-12-05 01:39:06 | INFO     | Screen: 1920x1080
2025-12-05 01:39:06 | INFO     | Strategy: Attack closest to center first
2025-12-05 01:39:06 | INFO     | Health: Binary (ALIVE/DEAD) detection
2025-12-05 01:39:06 | INFO     | Pet Filter: Via nameplate class detection
2025-12-05 01:39:06 | INFO     | ======================================================================
2025-12-05 01:39:07 | INFO     | 
🚀 Bot started! Press Ctrl+C to stop.

2025-12-05 01:39:07 | INFO     | 💡 Controls: CapsLock = Pause/Resume | O = Toggle Overlay

2025-12-05 01:39:07 | INFO     | ⌨️  Global keyboard listener active (works in any window)

2025-12-05 01:39:07 | INFO     | 📋 Configuration:
2025-12-05 01:39:07 | INFO     |    Death Detection: ✅ Enabled
2025-12-05 01:39:07 | INFO     |    Death Screenshots: ✅ Enabled
2025-12-05 01:39:07 | INFO     |    Error Screenshots: ✅ Enabled
2025-12-05 01:39:07 | INFO     |    Periodic Screenshots: ❌ Disabled
2025-12-05 01:39:07 | INFO     |    Buffer Interval: 120s
2025-12-05 01:39:07 | INFO     |    Overlay: ✅ Enabled
2025-12-05 01:39:07 | INFO     | 
2025-12-05 01:39:07 | INFO     | 🖥️  Click-through overlay starting...
2025-12-05 01:39:07 | INFO     | 
Running INITIAL buffer sequence...
2025-12-05 01:39:07 | INFO     | 
============================================================
2025-12-05 01:39:07 | INFO     | RUNNING BUFFER SEQUENCE
2025-12-05 01:39:07 | INFO     | ============================================================
2025-12-05 01:39:07 | INFO     |   [1/6] Pressing: F2
2025-12-05 01:39:07 | INFO     |   [2/6] Pressing: 1
2025-12-05 01:39:07 | INFO     |   [3/6] Pressing: 2
2025-12-05 01:39:07 | INFO     |       Waiting 1.0s...
2025-12-05 01:39:07 | INFO     | ✅ Overlay is now CLICK-THROUGH and transparent
2025-12-05 01:39:08 | INFO     |   [4/6] Pressing: 3
2025-12-05 01:39:08 | INFO     |       Waiting 1.0s...
2025-12-05 01:39:09 | INFO     |   [5/6] Pressing: 4
2025-12-05 01:39:09 | INFO     |       Waiting 1.0s...
2025-12-05 01:39:10 | INFO     |   [6/6] Pressing: F1
2025-12-05 01:39:11 | INFO     | ============================================================
2025-12-05 01:39:11 | INFO     | Buffer sequence complete (Total: 1)
2025-12-05 01:39:11 | INFO     | Next buffer in 120s (2m)
2025-12-05 01:39:11 | INFO     | ============================================================

2025-12-05 01:39:11 | INFO     | 
======================================================================
2025-12-05 01:39:11 | INFO     | CYCLE #1
2025-12-05 01:39:11 | INFO     | ======================================================================
2025-12-05 01:39:11 | DEBUG    | Death detection: Gold=0, Dark=51913, Brown=53854, White=666
2025-12-05 01:39:11 | WARNING  | 💀 DEATH DETECTED - Player is dead!
2025-12-05 01:39:11 | WARNING  |    Indicators: Gold=False, Dark=True, Brown=True, Text=True
2025-12-05 01:39:11 | WARNING  | ⚠️  Player is dead - pausing hunting
2025-12-05 01:39:11 | INFO     | 📸 Screenshot saved: 0001_013911_DEATH_death_1.png
2025-12-05 01:39:11 | INFO     | 
======================================================================
2025-12-05 01:39:11 | INFO     | 💀 DEATH HANDLER ACTIVATED
2025-12-05 01:39:11 | INFO     | ======================================================================
2025-12-05 01:39:11 | INFO     | Death #1
2025-12-05 01:39:11 | INFO     | Waiting 2.0s before reviving...
2025-12-05 01:39:13 | INFO     | Pressing F4 (open revive menu)...
2025-12-05 01:39:13 | INFO     | Pressing 0 (resurrect at specified point)...
2025-12-05 01:39:13 | INFO     | Waiting for respawn (3s)...
2025-12-05 01:39:16 | INFO     | ✅ Revive sequence completed!
2025-12-05 01:39:16 | INFO     | ======================================================================

2025-12-05 01:39:16 | INFO     | 🔄 Running buffer sequence after revive...
2025-12-05 01:39:16 | INFO     | 
============================================================
2025-12-05 01:39:16 | INFO     | RUNNING BUFFER SEQUENCE
2025-12-05 01:39:16 | INFO     | ============================================================
2025-12-05 01:39:16 | INFO     |   [1/6] Pressing: F2
2025-12-05 01:39:17 | INFO     |   [2/6] Pressing: 1
2025-12-05 01:39:17 | INFO     |   [3/6] Pressing: 2
2025-12-05 01:39:17 | INFO     |       Waiting 1.0s...
2025-12-05 01:39:18 | INFO     |   [4/6] Pressing: 3
2025-12-05 01:39:18 | INFO     |       Waiting 1.0s...
2025-12-05 01:39:19 | INFO     |   [5/6] Pressing: 4
2025-12-05 01:39:19 | INFO     |       Waiting 1.0s...
2025-12-05 01:39:20 | INFO     |   [6/6] Pressing: F1
2025-12-05 01:39:20 | INFO     | ============================================================
2025-12-05 01:39:20 | INFO     | Buffer sequence complete (Total: 2)
2025-12-05 01:39:20 | INFO     | Next buffer in 120s (2m)
2025-12-05 01:39:20 | INFO     | ============================================================

2025-12-05 01:39:20 | INFO     | ✅ Ready to resume hunting!
2025-12-05 01:39:21 | INFO     | 
======================================================================
2025-12-05 01:39:21 | INFO     | CYCLE #2
2025-12-05 01:39:21 | INFO     | ======================================================================
2025-12-05 01:39:21 | DEBUG    | Death detection: Gold=0, Dark=46694, Brown=47493, White=662
2025-12-05 01:39:21 | WARNING  | 💀 DEATH DETECTED - Player is dead!
2025-12-05 01:39:21 | WARNING  |    Indicators: Gold=False, Dark=True, Brown=True, Text=True
2025-12-05 01:39:21 | WARNING  | ⚠️  Player is dead - pausing hunting
2025-12-05 01:39:21 | INFO     | 📸 Screenshot saved: 0002_013921_DEATH_death_2.png
2025-12-05 01:39:21 | INFO     | 
======================================================================
2025-12-05 01:39:21 | INFO     | 💀 DEATH HANDLER ACTIVATED
2025-12-05 01:39:21 | INFO     | ======================================================================
2025-12-05 01:39:21 | INFO     | Death #2
2025-12-05 01:39:21 | INFO     | Waiting 2.0s before reviving...
